Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_r, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-04-20T16:59:59.150000, 2010-04-20T17:09:59.174000,2.01E-09,-4.69E-09,-8.27E-10,5.22E-09,7131334.226,-348197.6814,-2363.128893,-4901.921455,348245.3214,31766.05364,35157.99926,29924.38253,6527004.006,334374.8193,210364.0794,,7.49E+04,5.42E+04,2.58E+09, ,4.26E+04,0.555008024,0.679862423,0.492519158,5.00E-01,3515.858701,144129.9105,5.98E+04,7.09E+04,1.51E+05,8.03E+04,2.08E+03,7.03E+04,554249643,40006.96817, ,6.90E-01,9.26E-01,7.81E-01,3.68E-01,1.385382768,0.294762291,,0.135620088,2.44691E-06,408678.1314,,,
2010-04-20T18:08:08.917000, 2010-04-20T18:18:08.941000,-3.91E-10,-5.38E-09,2.30E-09,6.13E-09,7363324.367,-349586.3642,-3034.012386,-4995.889678,349673.3441,32487.05348,38537.05737,28981.8255,6465276.367,316322.4104,206724.7141,,9.00E+04,5.09E+04,2.53E+09, ,4.93E+04,0.434958756,0.612046657,0.346161612,5.87E-01,3572.588398,143446.7537,4.94E+04,5.29E+04,1.41E+05,7.49E+04,2.09E+03,6.56E+04,556522411.8,35215.28519, ,7.43E-01,1.13E+00,1.05E+00,3.96E-01,1.580343333,0.336243262,,0.261235609,4.69407E-06,213034.6676,,,
2010-04-20T18:55:05.221000, 2010-04-20T19:05:05.245000,1.22E-09,-5.90E-09,2.37E-10,6.12E-09,7039874.509,-352388.569,-9668.648419,182.4636039,352528.7272,31921.91196,36963.44187,29069.07175,6374586.974,319130.0294,206942.063,,8.28E+04,5.12E+04,2.46E+09, ,5.03E+04,0.402869604,0.540171316,0.334078894,5.86E-01,3493.240416,142437.1262,4.96E+04,5.55E+04,1.41E+05,7.82E+04,2.10E+03,6.31E+04,561066895.2,36102.89809, ,7.18E-01,1.13E+00,1.01E+00,3.97E-01,1.554077165,0.330654716,,0.565671586,1.00821E-05,99185.97799,,,
2010-04-20T21:49:30.588000, 2010-04-20T21:59:30.612000,1.97E-09,-4.56E-09,2.90E-09,5.95E-09,8943172.113,-354777.4392,-22853.25011,1591.225973,355521.5107,38507.11914,43781.10512,35514.45934,8113348.008,321146.2622,198829.8794,,1.16E+05,7.64E+04,3.99E+09, ,4.34E+04,0.786220976,1.016332956,0.66876415,5.70E-01,3937.239304,160693.1002,6.23E+04,5.76E+04,1.47E+05,7.02E+04,1.87E+03,7.68E+04,565830058.1,34836.02093, ,8.06E-01,9.09E-01,9.82E-01,3.85E-01,1.624267189,0.345588764,,0.34745401,6.14061E-06,162850.3463,,,
2010-04-20T23:07:15.172000, 2010-04-20T23:17:15.196000,6.77E-10,-4.02E-09,3.68E-09,5.81E-09,8061986.109,-362473.9473,-14468.90481,16009.27375,363143.1817,35480.00428,43934.77011,30353.03794,7504349.743,325874.0514,197415.1653,,1.17E+05,5.58E+04,3.41E+09, ,4.46E+04,0.631715824,0.968659507,0.462337114,5.57E-01,3738.238794,154544.5557,5.45E+04,5.01E+04,1.48E+05,6.86E+04,1.94E+03,7.89E+04,577960324.1,33388.94936, ,8.42E-01,1.06E+00,1.15E+00,3.92E-01,1.730992844,0.36829635,,0.152743294,2.6428E-06,378386.7108,,,
2010-04-21T00:03:56.411000, 2010-04-21T00:13:56.435000,1.62E-09,-4.38E-09,2.74E-09,5.64E-09,7173933.953,-356084.0548,-23613.62933,19357.03369,357457.7666,35332.89676,39963.36348,32363.08488,7372057.287,327504.2093,197679.3392,,9.67E+04,6.34E+04,3.29E+09, ,4.60E+04,0.591262671,0.756390453,0.496045823,5.40E-01,3526.344229,153176.2834,5.99E+04,6.05E+04,1.52E+05,7.79E+04,1.96E+03,7.39E+04,568911704.9,36393.94875, ,7.31E-01,9.50E-01,9.40E-01,3.75E-01,1.563204116,0.332596621,,0.126253993,2.21922E-06,450608.8802,,,
2010-04-21T00:45:48.747000, 2010-04-21T00:55:48.771000,2.47E-09,-4.75E-09,-6.71E-10,5.57E-09,7614658.353,-353886.8277,-20810.93079,2468.407715,354513.0558,37871.96965,46308.9705,32826.23174,7131515.583,335474.2267,196782.6278,,1.30E+05,6.53E+04,3.08E+09, ,4.40E+04,0.739777131,1.106102488,0.555785457,5.34E-01,3633.048777,150656.5767,6.15E+04,5.35E+04,1.58E+05,7.15E+04,1.99E+03,8.68E+04,564225052.3,34687.05699, ,7.89E-01,9.17E-01,1.05E+00,3.56E-01,1.626615519,0.346088408,,0.126200352,2.2367E-06,447086.7491,,,
2010-04-21T00:55:48.771000, 2010-04-21T01:05:48.795000,2.25E-09,-4.68E-09,-1.54E-09,5.55E-09,7721828.199,-352220.3518,-22193.83308,-664.8905489,352925.7301,38990.67984,47203.6296,34141.28345,7130370.117,330153.1526,194658.5953,,1.35E+05,7.06E+04,3.08E+09, ,4.36E+04,0.800198617,1.172808133,0.613530091,5.32E-01,3658.525486,150644.477,6.42E+04,5.45E+04,1.60E+05,7.18E+04,1.99E+03,8.87E+04,561698744.9,34947.52876, ,7.83E-01,8.75E-01,1.03E+00,3.50E-01,1.607263131,0.341970879,,0.480005788,8.54561E-06,117019.1608,,,
2010-04-21T01:22:27.915000, 2010-04-21T01:32:27.939000,3.68E-09,-3.89E-11,3.06E-09,5.17E-09,4670107.077,-339953.8719,-2758.368736,27399.23824,341436.0091,30747.73667,29191.98357,30935.97018,6827917.14,310260.6828,192044.1917,,5.16E+04,5.80E+04,2.82E+09, ,5.21E+04,0.347747724,0.313447783,0.352018486,4.95E-01,2845.177964,147414.8715,6.25E+04,8.53E+04,1.65E+05,1.06E+05,2.03E+03,5.90E+04,543412286,42891.8174, ,5.13E-01,8.69E-01,6.37E-01,3.29E-01,1.266936957,0.269561055,,0.147234749,2.70945E-06,369078.8292,,,
2010-04-21T01:47:33.219000, 2010-04-21T01:57:33.243000,4.87E-09,9.52E-10,1.38E-09,5.39E-09,4882234.527,-333465.1449,-5131.494472,12489.49912,334025.6284,31648.42648,26648.02742,33645.09364,6925850.244,291560.5016,195921.8403,,4.30E+04,6.86E+04,2.91E+09, ,5.32E+04,0.353755003,0.250800547,0.399799115,5.16E-01,2909.077801,148468.2965,6.52E+04,9.83E+04,1.61E+05,1.10E+05,2.02E+03,5.16E+04,531618298.8,45442.93568, ,4.85E-01,8.16E-01,5.41E-01,3.30E-01,1.169859057,0.248906182,,0.215917186,4.06151E-06,246213.981,,,
2010-04-21T01:57:33.243000, 2010-04-21T02:07:33.267000,3.91E-09,-3.80E-09,-9.09E-10,5.60E-09,7425325.198,-347466.052,-23988.26389,-720.4277438,348316.1364,34268.82905,37673.16346,32383.92678,7387774.136,323939.9934,194231.6298,,8.60E+04,6.35E+04,3.31E+09, ,4.48E+04,0.585301338,0.707367605,0.522684961,5.36E-01,3587.597863,153339.4785,6.04E+04,6.42E+04,1.49E+05,7.90E+04,1.96E+03,7.03E+04,554362348.6,37238.39872, ,7.02E-01,9.18E-01,8.63E-01,3.71E-01,1.488684712,0.316741428,,0.26120215,4.71176E-06,212234.9867,,,
2010-04-21T02:10:24.019000, 2010-04-21T02:20:24.043000,4.37E-09,-2.02E-09,-2.62E-09,5.60E-09,5144846.755,-340597.9844,-19379.44313,-8921.321071,341356.0861,33582.98525,29128.40838,35444.51358,7514546.824,312628.8381,191391.8579,,5.14E+04,7.61E+04,3.42E+09, ,5.39E+04,0.388282283,0.292107351,0.43252082,5.37E-01,2986.291781,154649.5194,6.60E+04,9.01E+04,1.60E+05,1.06E+05,1.94E+03,5.43E+04,543285084.5,43026.92858, ,5.13E-01,8.23E-01,6.03E-01,3.39E-01,1.262662947,0.268651691,,0.35632368,6.55869E-06,152469.5423,,,
2010-04-21T02:41:21.775000, 2010-04-21T02:51:21.798000,3.89E-09,-2.45E-09,5.14E-11,6.13E-09,4802351.462,-341345.9804,-30127.79502,15832.7387,343843.2181,29553.89678,27684.29831,29716.11196,7700608.158,312587.0099,189615.1418,,4.64E+04,5.35E+04,3.59E+09, ,6.11E+04,0.234325769,0.205616323,0.23690516,5.88E-01,2885.180497,156552.3855,5.06E+04,7.23E+04,1.52E+05,1.04E+05,1.91E+03,4.71E+04,547243478.1,38832.67251, ,5.24E-01,1.08E+00,7.57E-01,3.61E-01,1.409234654,0.29983716,,0.126157486,2.30533E-06,433778.0479,,,
2010-04-21T02:54:31.410000, 2010-04-21T03:04:31.434000,5.05E-09,-3.47E-09,-1.02E-09,6.32E-09,4406212.923,-326396.2561,-34175.29755,15979.96839,328607.7806,27359.32057,22115.58772,29554.26302,7716419.25,311723.1421,192133.6719,,2.96E+04,5.29E+04,3.61E+09, ,6.57E+04,0.173386797,0.113292818,0.202323196,6.06E-01,2763.622739,156713.0219,4.88E+04,8.79E+04,1.54E+05,1.17E+05,1.91E+03,3.65E+04,522995526.2,42122.54721, ,4.46E-01,1.07E+00,5.95E-01,3.40E-01,1.2416047,0.264171213,,0.233794,4.47029E-06,223699.2937,,,
2010-04-21T03:14:25.386000, 2010-04-21T03:24:25.410000,3.35E-09,-4.17E-09,-3.35E-09,6.35E-09,5609229.368,-342318.72,-35491.83126,-2421.246695,344222.9061,26792.91133,28977.99009,25624.42235,7792820.228,312557.2845,186324.9478,,5.09E+04,3.98E+04,3.68E+09, ,5.85E+04,0.209721938,0.2453243,0.191828096,6.09E-01,3118.154406,157486.926,4.21E+04,5.70E+04,1.40E+05,9.20E+04,1.90E+03,4.76E+04,547847770.3,34852.89275, ,5.96E-01,1.30E+00,9.61E-01,3.93E-01,1.571886082,0.334443847,,0.7795356,1.42291E-05,70278.73651,,,
2010-04-21T03:34:22.490000, 2010-04-21T03:44:22.514000,4.48E-09,-3.17E-09,-2.61E-09,6.31E-09,4068438.05,-332699.395,-34876.25957,-2551.309404,334591.697,21867.42111,19037.87481,22943.63098,7790394.6,318609.0557,185516.796,,2.20E+04,3.19E+04,3.68E+09, ,6.82E+04,0.102707488,0.077847362,0.113065802,6.04E-01,2655.582946,157462.4141,3.80E+04,7.80E+04,1.50E+05,1.18E+05,1.90E+03,3.15E+04,532519225,39952.62605, ,4.50E-01,1.40E+00,6.82E-01,3.55E-01,1.332876653,0.283590777,,0.149692152,2.81102E-06,355742.9149,,,
2010-04-21T04:07:53.150000, 2010-04-21T04:17:53.174000,5.09E-09,-2.51E-09,-1.18E-09,5.94E-09,4628532.299,-325356.2388,-32132.28976,-3724.527329,327053.2927,29907.25379,21353.5753,33344.23625,7310762.151,300029.4047,191535.4055,,2.76E+04,6.73E+04,3.24E+09, ,6.02E+04,0.246613338,0.125720092,0.306552625,5.69E-01,2832.485313,152538.1604,5.86E+04,1.09E+05,1.56E+05,1.18E+05,1.97E+03,3.75E+04,520521481.9,46915.46741, ,4.41E-01,8.88E-01,4.77E-01,3.35E-01,1.109488002,0.236061277,,0.237558564,4.56386E-06,219112.91,,,
2010-04-21T04:28:52.446000, 2010-04-21T04:38:52.470000,4.76E-09,-2.23E-09,1.39E-09,5.74E-09,5635097.873,-331689.3815,-32911.70497,11140.20399,333634.0542,32808.71649,32059.9354,32370.12426,7276150.64,298439.89,188903.0374,,6.23E+04,6.35E+04,3.21E+09, ,5.28E+04,0.386305269,0.368873483,0.376045922,5.50E-01,3125.336249,152176.6496,5.88E+04,7.25E+04,1.53E+05,9.46E+04,1.97E+03,5.83E+04,530995089.1,39236.22717, ,5.61E-01,9.03E-01,7.33E-01,3.47E-01,1.353328613,0.287942258,,0.406580226,7.65695E-06,130600.3233,,,
2010-04-21T04:51:18.958000, 2010-04-21T05:01:18.982000,4.84E-09,-3.36E-09,-1.34E-09,6.11E-09,5038351.979,-328513.9257,-41098.24942,-1541.262014,331131.5762,30210.70348,22942.83447,33103.99079,6924704.154,304518.2773,192732.9149,,3.19E+04,6.64E+04,2.90E+09, ,5.94E+04,0.258955097,0.149347147,0.31093062,5.85E-01,2955.223076,148456.0117,5.66E+04,9.83E+04,1.50E+05,1.11E+05,2.02E+03,3.92E+04,527012271.6,45402.10178, ,4.74E-01,9.32E-01,5.36E-01,3.50E-01,1.160766244,0.246971541,,0.126275468,2.39606E-06,417351.2734,,,
2010-04-21T05:01:18.982000, 2010-04-21T05:11:19.006000,4.00E-09,-2.73E-09,-3.26E-09,6.16E-09,7489762.578,-344331.0928,-26599.83177,-15704.09755,345852.3997,34249.267,40949.62218,30321.82544,7163094.413,300051.5699,189025.614,,1.02E+05,5.57E+04,3.11E+09, ,4.91E+04,0.487082819,0.696305854,0.381778032,5.90E-01,3603.130923,150989.767,5.14E+04,4.96E+04,1.43E+05,7.37E+04,1.99E+03,6.94E+04,550441190,33400.94622, ,7.47E-01,1.07E+00,1.11E+00,3.85E-01,1.647980828,0.350634219,,0.126157486,2.29193E-06,436312.7464,,,
2010-04-21T05:17:00.970000, 2010-04-21T05:27:00.994000,9.81E-10,-2.57E-09,-5.43E-09,6.25E-09,7619410.441,-359531.5728,-30944.27596,-20184.27336,361445.2201,33799.19545,41182.1195,29407.49104,7288430.967,325171.7805,180903.1587,,1.03E+05,5.24E+04,3.22E+09, ,4.94E+04,0.468172632,0.69504142,0.354412674,5.99E-01,3634.18224,152305.0135,4.91E+04,4.61E+04,1.41E+05,7.18E+04,1.97E+03,6.88E+04,575257934.4,32362.84032, ,8.01E-01,1.17E+00,1.25E+00,4.09E-01,1.777526103,0.378197043,,0.206584286,3.59116E-06,278461.6124,,,
2010-04-21T05:57:29.217000, 2010-04-21T06:07:29.241000,3.73E-09,-4.39E-09,-2.55E-09,6.35E-09,7772790.706,-345071.7782,-36706.76964,-3543.032425,347050.9975,35570.78369,43955.90675,30521.21367,7289613.418,316910.1764,188132.942,,1.17E+05,5.64E+04,3.22E+09, ,4.97E+04,0.512478462,0.782570077,0.377304817,6.08E-01,3670.578397,152317.3678,5.02E+04,4.50E+04,1.42E+05,7.01E+04,1.97E+03,7.23E+04,552348817.6,31870.40121, ,7.88E-01,1.10E+00,1.23E+00,3.88E-01,1.733109081,0.368746613,,0.408375137,7.39343E-06,135255.2511,,,
2010-04-21T06:26:20.381000, 2010-04-21T06:36:20.405000,6.29E-10,-4.16E-09,-4.52E-09,6.28E-09,8501334.821,-355280.0449,-36366.19878,-11149.02168,357324.6547,35196.63087,44716.51399,29293.1812,7584081.353,322430.5015,179492.0856,,1.21E+05,5.20E+04,3.48E+09, ,4.70E+04,0.561647689,0.906562328,0.389040545,6.01E-01,3838.747776,155363.3828,4.87E+04,4.19E+04,1.39E+05,6.50E+04,1.93E+03,7.44E+04,568699850.8,30720.88386, ,8.75E-01,1.17E+00,1.36E+00,4.08E-01,1.851183232,0.393868773,,0.414293266,7.28492E-06,137269.8757,,,
2010-04-21T07:39:49.113000, 2010-04-21T07:49:49.137000,4.47E-09,-1.00E-09,2.48E-09,5.43E-09,9157888.31,-345051.0499,-20128.62855,21070.90948,346409.4142,31122.58954,37694.56199,27159.41104,8208151.123,304020.2635,173246.2965,,8.61E+04,4.47E+04,4.08E+09, ,3.92E+04,0.631465768,0.926308746,0.480882594,5.21E-01,3984.223462,161629.2096,5.22E+04,5.23E+04,1.38E+05,6.57E+04,1.85E+03,7.24E+04,551327706.1,33199.73493, ,8.40E-01,1.06E+00,1.05E+00,3.99E-01,1.660638879,0.353327421,,0.159048417,2.88483E-06,346641.4304,,,
2010-04-21T07:58:52.121000, 2010-04-21T08:08:52.145000,4.94E-09,-1.73E-09,1.37E-09,5.95E-09,5655229.957,-332585.3718,-23481.06309,22137.50258,334532.381,26296.28116,30400.1922,26010.55641,7134339.482,305624.0931,175544.7339,,5.60E+04,4.10E+04,3.08E+09, ,5.45E+04,0.232492172,0.31072223,0.227467289,5.70E-01,3130.914096,150686.4019,4.57E+04,5.72E+04,1.48E+05,9.47E+04,1.99E+03,5.34E+04,532424820.7,35484.5188, ,5.62E-01,1.17E+00,9.31E-01,3.60E-01,1.500442556,0.319243097,,0.126200352,2.37029E-06,421888.5377,,,
2010-04-21T08:08:52.145000, 2010-04-21T08:18:52.169000,4.79E-09,-2.65E-09,2.79E-09,6.24E-09,6738098.831,-347067.1255,-22094.67945,15191.46909,348152.6506,29658.75064,36852.07491,24951.63655,6820895.649,312050.6618,170629.114,,8.23E+04,3.77E+04,2.82E+09, ,5.24E+04,0.320390217,0.494649338,0.226762697,5.97E-01,3417.548651,147339.055,4.18E+04,4.25E+04,1.35E+05,7.38E+04,2.03E+03,6.17E+04,554102152.9,31564.78775, ,7.51E-01,1.33E+00,1.30E+00,4.09E-01,1.755443937,0.37349871,,0.294742136,5.31927E-06,187995.5683,,,
2010-04-21T08:34:36.365000, 2010-04-21T08:44:36.388000,4.81E-09,-4.03E-09,-5.65E-10,6.33E-09,4398872.919,-335702.7595,-34228.71753,5834.983588,337503.9266,23225.1796,20997.62388,24255.64462,6271881.589,318301.6067,182624.1856,,2.67E+04,3.56E+04,2.38E+09, ,6.59E+04,0.124360919,0.101649691,0.135641131,6.07E-01,2761.319915,141285.0151,4.00E+04,7.39E+04,1.48E+05,1.13E+05,2.12E+03,3.46E+04,537154182.2,40972.48851, ,4.74E-01,1.34E+00,7.27E-01,3.63E-01,1.311011856,0.278938693,,0.386682249,7.19872E-06,138913.587,,,
2010-04-21T09:14:39.220000, 2010-04-21T09:24:39.244000,4.90E-09,-3.02E-09,-1.09E-09,5.91E-09,6918746.822,-331695.042,-18951.05512,7694.51423,332352.2694,30445.4575,33980.32021,28082.49789,7312640.054,305464.4139,166639.8927,,6.99E+04,4.78E+04,3.24E+09, ,4.90E+04,0.385316689,0.479985087,0.327826668,5.67E-01,3463.057772,152557.7503,4.96E+04,5.41E+04,1.40E+05,7.98E+04,1.97E+03,6.00E+04,528955065.3,34406.32008, ,6.62E-01,1.07E+00,9.78E-01,3.78E-01,1.537377622,0.327101622,,0.159023416,3.00637E-06,332627.1548,,,
2010-04-21T09:44:02.032000, 2010-04-21T09:54:02.056000,5.60E-09,3.80E-10,1.88E-09,5.97E-09,7960420.37,-349022.3756,-9363.04927,13513.14429,349413.8729,31184.12402,41812.8384,24099.86858,7303129.526,302298.6459,161294.5421,,1.06E+05,3.52E+04,3.23E+09, ,4.61E+04,0.456819942,0.821291365,0.272839538,5.72E-01,3714.6168,152458.5127,4.22E+04,3.68E+04,1.36E+05,6.24E+04,1.97E+03,7.31E+04,556109450.6,29156.94002, ,8.92E-01,1.32E+00,1.51E+00,4.10E-01,1.907297029,0.405807878,,0.542064225,9.74744E-06,102591.0631,,,
2010-04-21T10:13:14.356000, 2010-04-21T10:23:14.380000,4.61E-09,-3.06E-09,-1.45E-09,5.78E-09,8788719.353,-347777.9118,-22439.48261,1968.735953,348518.237,27512.87508,29867.01066,25947.01429,7772443.169,350251.5493,152141.6628,,5.40E+04,4.08E+04,3.66E+09, ,4.26E+04,0.41805116,0.492652844,0.371819586,5.54E-01,3903.092246,157280.8888,4.68E+04,5.56E+04,1.26E+05,7.24E+04,1.91E+03,5.39E+04,554684001.8,34532.61343, ,7.66E-01,1.18E+00,9.98E-01,4.39E-01,1.60626129,0.341757721,,0.171481115,3.09151E-06,323466.5248,,,
2010-04-21T10:56:24.616000, 2010-04-21T11:06:24.640000,2.33E-09,-2.93E-09,-2.00E-09,4.28E-09,12878642.81,-357052.7229,-17851.64149,629.3421132,357503.699,23702.47453,25510.71022,22711.46501,10388985.14,348702.7429,138024.8344,,3.94E+04,3.12E+04,6.54E+09, ,2.60E+04,0.832093754,0.96389557,0.763968028,4.10E-01,4724.774291,181837.6206,5.55E+04,7.34E+04,1.23E+05,6.08E+04,1.65E+03,6.23E+04,568984808.7,36737.44683, ,9.36E-01,1.03E+00,7.75E-01,4.62E-01,1.548787022,0.329529154,,0.754338595,1.32576E-05,75428.30403,,,
2010-04-21T11:58:41.655000, 2010-04-21T12:08:41.679000,1.90E-09,-3.23E-09,-1.71E-09,4.19E-09,12395686.78,-352929.6425,-10835.10656,12558.87811,353337.9327,24907.99551,25064.08434,24815.19545,9974243.514,338791.6601,139719.859,,3.81E+04,3.73E+04,6.03E+09, ,2.60E+04,0.920607453,0.932181792,0.913760392,4.01E-01,4635.337004,178171.0588,6.18E+04,8.38E+04,1.27E+05,6.44E+04,1.68E+03,6.24E+04,562354785.8,39267.25323, ,8.73E-01,9.10E-01,6.71E-01,4.43E-01,1.432121525,0.304706707,,1.009537278,1.7952E-05,55704.21203,,,
2010-04-21T12:15:07.435000, 2010-04-21T12:25:07.459000,-2.65E-09,-9.28E-10,-3.34E-09,4.49E-09,12083126.57,-361940,-5884.619174,10978.7932,362161.5631,24080.08676,22703.94435,24719.70107,10033349.12,332542.3949,136951.2972,,3.12E+04,3.70E+04,6.10E+09, ,2.82E+04,0.729493157,0.648496676,0.768761379,4.30E-01,4576.523321,178698.1842,5.74E+04,8.51E+04,1.20E+05,6.72E+04,1.68E+03,5.28E+04,576398029.7,39591.05853, ,8.57E-01,1.00E+00,6.78E-01,4.80E-01,1.45587931,0.309761555,,0.173934462,3.01761E-06,331388.0551,,,
2010-04-21T12:25:07.459000, 2010-04-21T12:35:07.483000,-3.05E-09,2.12E-09,-7.42E-10,3.86E-09,13977680.66,-365266.0644,-56.35364649,14870.25064,365574.7447,21260.12737,21357.4121,21198.77201,11601678.3,351939.0954,134816.7013,,2.76E+04,2.72E+04,8.15E+09, ,2.25E+04,0.891244249,0.899419443,0.886107524,3.70E-01,4922.248943,192157.6092,5.73E+04,8.96E+04,1.18E+05,6.07E+04,1.56E+03,5.78E+04,581830276.9,39261.90242, ,9.58E-01,1.01E+00,6.50E-01,4.91E-01,1.481920745,0.315302286,,0.377254814,6.48393E-06,154227.3964,,,
2010-04-21T12:57:17.435000, 2010-04-21T13:07:17.459000,-1.87E-09,5.07E-09,2.45E-09,6.09E-09,8090884.79,-372226.0115,-2292.384328,12124.43419,372453.1,31072.05947,41477.98431,24210.78096,7513750.086,357712.9103,140068.3628,,1.04E+05,3.55E+04,3.42E+09, ,4.67E+04,0.44241427,0.788359552,0.268600394,5.84E-01,3744.932773,154641.3207,4.15E+04,3.40E+04,1.33E+05,6.24E+04,1.94E+03,7.11E+04,592777519.4,28179.50972, ,9.50E-01,1.43E+00,1.74E+00,4.44E-01,2.103576412,0.447569449,,0.233873429,3.94538E-06,253460.8241,,,
2010-04-21T13:18:30.347000, 2010-04-21T13:28:30.371000,-6.05E-09,1.80E-09,-6.63E-10,6.39E-09,7246396.365,-391345.931,3007.074188,5653.579468,391409.2782,32938.88431,45100.00163,24603.33396,6679821.858,376184.6166,144269.9667,,1.23E+05,3.67E+04,2.70E+09, ,5.18E+04,0.404095476,0.757564009,0.225452026,6.13E-01,3544.108917,145807.4174,4.02E+04,3.07E+04,1.37E+05,6.32E+04,2.06E+03,7.36E+04,622947213.9,27804.40963, ,9.86E-01,1.55E+00,2.03E+00,4.55E-01,2.240461935,0.476694029,,0.149763895,2.40412E-06,415952.8666,,,
2010-04-21T13:39:48.319000, 2010-04-21T13:49:48.343000,-5.43E-09,1.98E-09,1.41E-09,6.15E-09,7078425.574,-392678.9875,-1575.262341,6727.34696,392757.6713,34588.27644,50964.65213,22200.81623,6682646.09,368540.9985,142661.4645,,1.57E+05,2.99E+04,2.70E+09, ,5.04E+04,0.471317505,1.023278515,0.194175133,5.89E-01,3502.792026,145838.2378,3.77E+04,2.54E+04,1.42E+05,5.49E+04,2.06E+03,8.66E+04,625093248.3,25551.12826, ,1.14E+00,1.66E+00,2.46E+00,4.42E-01,2.446440885,0.520519337,,0.192563622,3.08056E-06,324616.4788,,,
2010-04-21T15:24:28.422000, 2010-04-21T15:34:28.446000,-4.22E-09,5.36E-09,2.43E-09,7.29E-09,6982022.481,-406034.5001,-6084.958474,-18461.65212,406510.3731,34543.09639,47044.29689,26092.42576,6537620.611,386831.955,142875.7218,,1.34E+05,4.12E+04,2.59E+09, ,6.02E+04,0.32966952,0.611463067,0.188098434,6.98E-01,3478.857493,144247.0813,3.74E+04,2.73E+04,1.32E+05,6.51E+04,2.08E+03,6.74E+04,646981353,26609.57216, ,9.94E-01,1.73E+00,2.37E+00,4.88E-01,2.431385778,0.517316123,,0.192424452,2.97419E-06,336226.1634,,,
2010-04-21T16:49:00.290000, 2010-04-21T16:59:00.314000,-5.69E-09,5.66E-09,-1.89E-09,8.36E-09,3684583.507,-401594.3003,11585.04003,16129.47402,402103.9633,31992.54888,37832.53867,28506.02554,4630791.076,361840.0754,150044.6612,,8.67E+04,4.92E+04,1.30E+09, ,9.50E+04,0.113394062,0.158570939,0.090025588,8.01E-01,2527.203528,121401.7008,3.56E+04,3.31E+04,1.53E+05,1.06E+05,2.47E+03,4.72E+04,639968334,31271.78677, ,6.05E-01,1.80E+00,1.93E+00,4.18E-01,2.046471916,0.435419557,,0.732338234,1.14434E-05,87386.98923,,,
